suite,scenario,qid,expansion_id,dim,n_tb1_nodes,distance_ns
exact_match,1pct_e8,0,0,128,3,267
exact_match,1pct_e8,0,1,128,6,316
exact_match,1pct_e8,0,2,128,3,349
exact_match,1pct_e8,0,4,128,5,194
exact_match,1pct_e8,0,5,128,2,124
exact_match,1pct_e8,0,7,128,2,119
exact_match,1pct_e8,0,11,128,2,123
exact_match,1pct_e8,0,12,128,2,115
exact_match,1pct_e8,0,13,128,6,257
exact_match,1pct_e8,0,16,128,5,217
exact_match,1pct_e8,0,17,128,3,153
exact_match,1pct_e8,0,18,128,19,638
exact_match,1pct_e8,0,19,128,6,275
exact_match,1pct_e8,0,21,128,9,337
exact_match,1pct_e8,0,23,128,2,132
exact_match,1pct_e8,0,24,128,10,384
exact_match,1pct_e8,0,26,128,6,211
exact_match,1pct_e8,0,32,128,5,214
exact_match,1pct_e8,0,33,128,4,185
exact_match,1pct_e8,0,39,128,3,146
exact_match,1pct_e8,0,46,128,4,202
exact_match,1pct_e8,0,50,128,4,190
exact_match,1pct_e8,1,0,128,8,810
exact_match,1pct_e8,1,1,128,5,489
exact_match,1pct_e8,1,3,128,3,330
exact_match,1pct_e8,1,4,128,6,571
exact_match,1pct_e8,1,5,128,4,441
exact_match,1pct_e8,1,6,128,6,553
exact_match,1pct_e8,1,7,128,14,1404
exact_match,1pct_e8,1,9,128,7,515
exact_match,1pct_e8,1,10,128,3,388
exact_match,1pct_e8,1,12,128,4,664
exact_match,1pct_e8,1,14,128,5,446
exact_match,1pct_e8,1,15,128,4,397
exact_match,1pct_e8,1,20,128,5,494
exact_match,1pct_e8,1,21,128,6,386
exact_match,1pct_e8,1,22,128,7,714
exact_match,1pct_e8,1,32,128,4,404
exact_match,1pct_e8,1,34,128,10,789
exact_match,1pct_e8,1,36,128,5,542
exact_match,1pct_e8,1,40,128,6,502
exact_match,1pct_e8,1,41,128,12,1007
exact_match,1pct_e8,1,46,128,13,1144
exact_match,1pct_e8,2,0,128,2,307
exact_match,1pct_e8,2,1,128,7,780
exact_match,1pct_e8,2,2,128,1,114
exact_match,1pct_e8,2,3,128,5,514
exact_match,1pct_e8,2,4,128,2,382
exact_match,1pct_e8,2,5,128,8,903
exact_match,1pct_e8,2,6,128,7,690
exact_match,1pct_e8,2,7,128,5,510
exact_match,1pct_e8,2,10,128,5,651
exact_match,1pct_e8,2,14,128,5,540
exact_match,1pct_e8,2,16,128,3,318
exact_match,1pct_e8,2,18,128,2,422
exact_match,1pct_e8,2,21,128,3,478
exact_match,1pct_e8,2,46,128,4,342
exact_match,1pct_e8,2,73,128,4,288
exact_match,1pct_e8,2,102,128,5,559
exact_match,1pct_e8,3,0,128,6,497
exact_match,1pct_e8,3,1,128,3,388
exact_match,1pct_e8,3,3,128,5,309
exact_match,1pct_e8,3,6,128,5,255
exact_match,1pct_e8,3,7,128,5,256
exact_match,1pct_e8,3,8,128,2,131
exact_match,1pct_e8,3,12,128,3,330
exact_match,1pct_e8,3,14,128,1,101
exact_match,1pct_e8,3,15,128,9,341
exact_match,1pct_e8,3,23,128,4,258
exact_match,1pct_e8,3,26,128,4,339
