suite,scenario,qid,expansion_id,dim,n_tb1_nodes,distance_ns
exact_match,1pct_e4,0,0,128,3,239
exact_match,1pct_e4,0,1,128,6,282
exact_match,1pct_e4,0,2,128,3,178
exact_match,1pct_e4,0,4,128,5,266
exact_match,1pct_e4,0,5,128,2,183
exact_match,1pct_e4,0,7,128,2,117
exact_match,1pct_e4,0,11,128,2,120
exact_match,1pct_e4,0,12,128,2,211
exact_match,1pct_e4,0,13,128,6,245
exact_match,1pct_e4,0,16,128,5,254
exact_match,1pct_e4,0,17,128,3,221
exact_match,1pct_e4,0,18,128,19,640
exact_match,1pct_e4,0,19,128,6,246
exact_match,1pct_e4,0,21,128,9,408
exact_match,1pct_e4,0,23,128,2,224
exact_match,1pct_e4,0,24,128,10,396
exact_match,1pct_e4,0,26,128,6,211
exact_match,1pct_e4,0,32,128,5,202
exact_match,1pct_e4,0,33,128,4,157
exact_match,1pct_e4,0,39,128,3,142
exact_match,1pct_e4,0,46,128,4,210
exact_match,1pct_e4,0,50,128,4,176
exact_match,1pct_e4,1,0,128,8,849
exact_match,1pct_e4,1,1,128,5,361
exact_match,1pct_e4,1,3,128,3,383
exact_match,1pct_e4,1,4,128,6,526
exact_match,1pct_e4,1,5,128,4,378
exact_match,1pct_e4,1,6,128,6,586
exact_match,1pct_e4,1,7,128,14,1170
exact_match,1pct_e4,1,9,128,7,529
exact_match,1pct_e4,1,10,128,3,305
exact_match,1pct_e4,1,12,128,4,406
exact_match,1pct_e4,1,14,128,5,385
exact_match,1pct_e4,1,15,128,4,415
exact_match,1pct_e4,1,20,128,5,477
exact_match,1pct_e4,1,21,128,6,449
exact_match,1pct_e4,1,22,128,7,576
exact_match,1pct_e4,1,32,128,4,488
exact_match,1pct_e4,1,34,128,10,857
exact_match,1pct_e4,1,36,128,5,346
exact_match,1pct_e4,1,40,128,6,584
exact_match,1pct_e4,1,41,128,12,918
exact_match,1pct_e4,1,46,128,13,1236
exact_match,1pct_e4,2,0,128,2,401
exact_match,1pct_e4,2,1,128,7,787
exact_match,1pct_e4,2,2,128,1,119
exact_match,1pct_e4,2,3,128,5,620
exact_match,1pct_e4,2,4,128,2,348
exact_match,1pct_e4,2,5,128,8,815
exact_match,1pct_e4,2,6,128,7,657
