suite,scenario,qid,expansion_id,dim,n_tb1_nodes,distance_ns
exact_match,10pct_e1,0,0,128,4,361
exact_match,10pct_e1,0,1,128,6,275
exact_match,10pct_e1,0,9,128,4,180
exact_match,10pct_e1,0,12,128,8,343
exact_match,10pct_e1,0,15,128,10,493
exact_match,10pct_e1,0,16,128,9,373
exact_match,10pct_e1,0,18,128,6,269
exact_match,10pct_e1,0,20,128,4,215
exact_match,10pct_e1,0,32,128,5,242
exact_match,10pct_e1,0,34,128,4,219
exact_match,10pct_e1,0,40,128,6,305
exact_match,10pct_e1,0,48,128,4,200
exact_match,10pct_e1,0,70,128,2,127
exact_match,10pct_e1,0,72,128,6,275
exact_match,10pct_e1,0,87,128,2,145
exact_match,10pct_e1,0,89,128,2,148
exact_match,10pct_e1,0,101,128,5,307
exact_match,10pct_e1,0,113,128,4,181
exact_match,10pct_e1,0,155,128,5,284
exact_match,10pct_e1,0,171,128,3,171
exact_match,10pct_e1,0,229,128,2,142
exact_match,10pct_e1,0,247,128,6,246
exact_match,10pct_e1,0,262,128,1,183
exact_match,10pct_e1,0,403,128,2,130
exact_match,10pct_e1,1,0,128,6,564
exact_match,10pct_e1,1,1,128,4,453
exact_match,10pct_e1,1,5,128,8,768
exact_match,10pct_e1,1,7,128,7,540
exact_match,10pct_e1,1,12,128,5,480
exact_match,10pct_e1,1,13,128,7,722
exact_match,10pct_e1,1,17,128,2,392
exact_match,10pct_e1,1,21,128,6,609
exact_match,10pct_e1,1,24,128,7,628
exact_match,10pct_e1,1,31,128,13,1001
exact_match,10pct_e1,1,33,128,5,524
exact_match,10pct_e1,1,50,128,5,509
exact_match,10pct_e1,1,65,128,5,540
exact_match,10pct_e1,1,66,128,5,523
exact_match,10pct_e1,1,67,128,8,617
exact_match,10pct_e1,1,76,128,7,687
exact_match,10pct_e1,1,77,128,4,448
exact_match,10pct_e1,1,104,128,3,345
exact_match,10pct_e1,1,111,128,7,482
exact_match,10pct_e1,1,128,128,7,330
exact_match,10pct_e1,1,174,128,2,402
exact_match,10pct_e1,1,175,128,5,519
exact_match,10pct_e1,1,184,128,5,383
exact_match,10pct_e1,1,205,128,7,691
exact_match,10pct_e1,1,289,128,2,317
exact_match,10pct_e1,1,479,128,12,1339
exact_match,10pct_e1,2,0,128,3,408
exact_match,10pct_e1,2,1,128,6,631
exact_match,10pct_e1,2,2,128,3,354
exact_match,10pct_e1,2,3,128,6,647
exact_match,10pct_e1,2,6,128,5,552
exact_match,10pct_e1,2,8,128,4,437
exact_match,10pct_e1,2,13,128,3,402
exact_match,10pct_e1,2,17,128,5,462
exact_match,10pct_e1,2,23,128,3,424
exact_match,10pct_e1,2,24,128,10,1012
exact_match,10pct_e1,2,27,128,5,520
exact_match,10pct_e1,2,28,128,6,670
exact_match,10pct_e1,2,29,128,5,636
exact_match,10pct_e1,2,38,128,4,423
exact_match,10pct_e1,2,39,128,4,511
exact_match,10pct_e1,2,40,128,6,760
exact_match,10pct_e1,2,45,128,3,382
exact_match,10pct_e1,2,46,128,6,636
exact_match,10pct_e1,2,56,128,6,669
exact_match,10pct_e1,2,58,128,4,556
exact_match,10pct_e1,2,85,128,1,226
exact_match,10pct_e1,2,87,128,3,479
exact_match,10pct_e1,2,93,128,3,361
exact_match,10pct_e1,2,150,128,3,354
exact_match,10pct_e1,3,0,128,4,399
exact_match,10pct_e1,3,1,128,5,420
exact_match,10pct_e1,3,6,128,4,289
exact_match,10pct_e1,3,61,128,1,317
exact_match,10pct_e1,3,62,128,5,363
exact_match,10pct_e1,3,74,128,1,378
exact_match,10pct_e1,3,90,128,3,359
exact_match,10pct_e1,3,145,128,3,313
exact_match,10pct_e1,3,153,128,10,581
exact_match,10pct_e1,3,165,128,5,452
exact_match,10pct_e1,3,199,128,4,345
exact_match,10pct_e1,3,221,128,2,266
exact_match,10pct_e1,3,250,128,3,332
