suite,scenario,qid,expansion_id,dim,n_tb1_nodes,distance_ns
multiple_exact_match,10pct_e1,0,0,2048,2,1413
multiple_exact_match,10pct_e1,0,1,2048,1,899
multiple_exact_match,10pct_e1,0,4,2048,11,7332
multiple_exact_match,10pct_e1,1,0,2048,2,1042
multiple_exact_match,10pct_e1,1,1,2048,6,3389
multiple_exact_match,10pct_e1,1,14,2048,4,2798
multiple_exact_match,10pct_e1,2,0,2048,4,2669
multiple_exact_match,10pct_e1,2,1,2048,17,10636
multiple_exact_match,10pct_e1,2,2,2048,2,1689
multiple_exact_match,10pct_e1,2,19,2048,2,1676
multiple_exact_match,10pct_e1,3,0,2048,5,3796
multiple_exact_match,10pct_e1,3,9,2048,4,2805
multiple_exact_match,10pct_e1,4,0,2048,4,2822
multiple_exact_match,10pct_e1,4,1,2048,7,4607
multiple_exact_match,10pct_e1,4,20,2048,14,9436
multiple_exact_match,10pct_e1,5,0,2048,2,1572
multiple_exact_match,10pct_e1,5,1,2048,16,11111
multiple_exact_match,10pct_e1,5,10,2048,1,1089
multiple_exact_match,10pct_e1,6,0,2048,3,2186
multiple_exact_match,10pct_e1,6,1,2048,5,3531
multiple_exact_match,10pct_e1,7,0,2048,4,2870
multiple_exact_match,10pct_e1,7,23,2048,6,3074
multiple_exact_match,10pct_e1,8,0,2048,4,2495
multiple_exact_match,10pct_e1,8,1,2048,2,1694
multiple_exact_match,10pct_e1,8,26,2048,7,4378
multiple_exact_match,10pct_e1,9,0,2048,5,3663
multiple_exact_match,10pct_e1,9,2,2048,8,5038
multiple_exact_match,10pct_e1,10,0,2048,4,3043
multiple_exact_match,10pct_e1,10,1,2048,11,7945
multiple_exact_match,10pct_e1,10,55,2048,1,943
multiple_exact_match,10pct_e1,11,0,2048,8,5273
multiple_exact_match,10pct_e1,11,17,2048,4,2466
multiple_exact_match,10pct_e1,12,0,2048,4,2752
multiple_exact_match,10pct_e1,12,1,2048,3,2294
multiple_exact_match,10pct_e1,13,0,2048,2,1688
multiple_exact_match,10pct_e1,13,2,2048,13,7602
multiple_exact_match,10pct_e1,13,6,2048,11,6530
multiple_exact_match,10pct_e1,14,0,2048,13,7014
multiple_exact_match,10pct_e1,14,1,2048,21,11130
multiple_exact_match,10pct_e1,14,2,2048,15,7627
multiple_exact_match,10pct_e1,14,3,2048,20,10771
multiple_exact_match,10pct_e1,15,0,2048,9,5705
multiple_exact_match,10pct_e1,15,2,2048,17,10485
multiple_exact_match,10pct_e1,16,0,2048,6,4187
multiple_exact_match,10pct_e1,16,10,2048,2,1364
multiple_exact_match,10pct_e1,17,0,2048,5,3427
multiple_exact_match,10pct_e1,17,5,2048,5,3695
multiple_exact_match,10pct_e1,18,0,2048,6,4037
multiple_exact_match,10pct_e1,18,1,2048,10,5849
multiple_exact_match,10pct_e1,19,0,2048,4,3114
multiple_exact_match,10pct_e1,19,1,2048,2,959
multiple_exact_match,10pct_e1,19,6,2048,18,11461
multiple_exact_match,10pct_e1,20,0,2048,5,3721
multiple_exact_match,10pct_e1,20,18,2048,5,3253
multiple_exact_match,10pct_e1,21,0,2048,8,5120
multiple_exact_match,10pct_e1,21,38,2048,4,2742
multiple_exact_match,10pct_e1,22,0,2048,4,2409
multiple_exact_match,10pct_e1,22,4,2048,4,2169
multiple_exact_match,10pct_e1,23,0,2048,2,1477
multiple_exact_match,10pct_e1,23,1,2048,7,4284
multiple_exact_match,10pct_e1,23,3,2048,17,9487
multiple_exact_match,10pct_e1,24,0,2048,5,3420
multiple_exact_match,10pct_e1,24,2,2048,9,5402
multiple_exact_match,10pct_e1,25,0,2048,4,2551
multiple_exact_match,10pct_e1,25,1,2048,2,1565
multiple_exact_match,10pct_e1,25,21,2048,2,1258
multiple_exact_match,10pct_e1,26,0,2048,12,8080
multiple_exact_match,10pct_e1,26,1,2048,16,10470
multiple_exact_match,10pct_e1,26,19,2048,2,1464
multiple_exact_match,10pct_e1,27,0,2048,2,1227
multiple_exact_match,10pct_e1,27,5,2048,13,8799
multiple_exact_match,10pct_e1,27,43,2048,1,929
multiple_exact_match,10pct_e1,28,0,2048,9,4585
multiple_exact_match,10pct_e1,28,1,2048,29,16632
multiple_exact_match,10pct_e1,28,3,2048,22,11825
multiple_exact_match,10pct_e1,29,0,2048,4,2920
multiple_exact_match,10pct_e1,29,1,2048,10,6016
multiple_exact_match,10pct_e1,29,2,2048,2,1103
multiple_exact_match,10pct_e1,30,0,2048,19,12769
multiple_exact_match,10pct_e1,30,2,2048,25,16420
