suite,scenario,qid,expansion_id,dim,n_tb1_nodes,distance_ns
multiple_exact_match,10pct_e8,0,0,2048,2,1422
multiple_exact_match,10pct_e8,0,1,2048,1,965
multiple_exact_match,10pct_e8,0,4,2048,11,7812
multiple_exact_match,10pct_e8,1,0,2048,2,863
multiple_exact_match,10pct_e8,1,1,2048,6,3342
multiple_exact_match,10pct_e8,1,14,2048,4,2398
multiple_exact_match,10pct_e8,2,0,2048,4,2507
multiple_exact_match,10pct_e8,2,1,2048,17,10215
multiple_exact_match,10pct_e8,2,2,2048,2,1623
multiple_exact_match,10pct_e8,2,19,2048,2,1640
multiple_exact_match,10pct_e8,3,0,2048,5,3581
multiple_exact_match,10pct_e8,3,9,2048,4,2488
multiple_exact_match,10pct_e8,4,0,2048,4,2651
multiple_exact_match,10pct_e8,4,1,2048,7,4338
multiple_exact_match,10pct_e8,4,20,2048,14,9083
multiple_exact_match,10pct_e8,5,0,2048,2,1586
multiple_exact_match,10pct_e8,5,1,2048,16,10620
multiple_exact_match,10pct_e8,5,10,2048,1,910
multiple_exact_match,10pct_e8,6,0,2048,3,2272
multiple_exact_match,10pct_e8,6,1,2048,5,2761
multiple_exact_match,10pct_e8,7,0,2048,4,2750
multiple_exact_match,10pct_e8,7,23,2048,6,2723
multiple_exact_match,10pct_e8,8,0,2048,4,2655
multiple_exact_match,10pct_e8,8,1,2048,2,1731
multiple_exact_match,10pct_e8,8,26,2048,7,3970
multiple_exact_match,10pct_e8,9,0,2048,5,3468
multiple_exact_match,10pct_e8,9,2,2048,8,4280
multiple_exact_match,10pct_e8,10,0,2048,4,2758
multiple_exact_match,10pct_e8,10,1,2048,11,7820
multiple_exact_match,10pct_e8,10,55,2048,1,708
multiple_exact_match,10pct_e8,11,0,2048,8,5488
multiple_exact_match,10pct_e8,11,17,2048,4,2128
multiple_exact_match,10pct_e8,12,0,2048,4,2677
multiple_exact_match,10pct_e8,12,1,2048,3,2316
multiple_exact_match,10pct_e8,13,0,2048,2,1598
multiple_exact_match,10pct_e8,13,2,2048,13,7004
multiple_exact_match,10pct_e8,13,6,2048,11,6600
multiple_exact_match,10pct_e8,14,0,2048,13,6715
multiple_exact_match,10pct_e8,14,1,2048,21,11359
multiple_exact_match,10pct_e8,14,2,2048,15,7192
multiple_exact_match,10pct_e8,14,3,2048,20,10428
multiple_exact_match,10pct_e8,15,0,2048,9,5381
multiple_exact_match,10pct_e8,15,2,2048,17,9694
multiple_exact_match,10pct_e8,16,0,2048,6,4271
multiple_exact_match,10pct_e8,16,10,2048,2,1352
multiple_exact_match,10pct_e8,17,0,2048,5,3343
multiple_exact_match,10pct_e8,17,5,2048,5,2967
multiple_exact_match,10pct_e8,18,0,2048,6,3700
multiple_exact_match,10pct_e8,18,1,2048,10,5709
multiple_exact_match,10pct_e8,19,0,2048,4,3161
multiple_exact_match,10pct_e8,19,1,2048,2,968
multiple_exact_match,10pct_e8,19,6,2048,18,10361
multiple_exact_match,10pct_e8,20,0,2048,5,3288
multiple_exact_match,10pct_e8,20,18,2048,5,2957
multiple_exact_match,10pct_e8,21,0,2048,8,4841
multiple_exact_match,10pct_e8,21,38,2048,4,2741
multiple_exact_match,10pct_e8,22,0,2048,4,2463
multiple_exact_match,10pct_e8,22,4,2048,4,2113
multiple_exact_match,10pct_e8,23,0,2048,2,1403
multiple_exact_match,10pct_e8,23,1,2048,7,3841
multiple_exact_match,10pct_e8,23,3,2048,17,8712
multiple_exact_match,10pct_e8,24,0,2048,5,3268
multiple_exact_match,10pct_e8,24,2,2048,9,4655
multiple_exact_match,10pct_e8,25,0,2048,4,2647
multiple_exact_match,10pct_e8,25,1,2048,2,1704
multiple_exact_match,10pct_e8,25,21,2048,2,1456
multiple_exact_match,10pct_e8,26,0,2048,12,7362
multiple_exact_match,10pct_e8,26,1,2048,16,9740
multiple_exact_match,10pct_e8,26,19,2048,2,1451
multiple_exact_match,10pct_e8,27,0,2048,2,1258
multiple_exact_match,10pct_e8,27,5,2048,13,8633
multiple_exact_match,10pct_e8,27,43,2048,1,880
multiple_exact_match,10pct_e8,28,0,2048,9,4519
multiple_exact_match,10pct_e8,28,1,2048,29,14817
multiple_exact_match,10pct_e8,28,3,2048,22,10780
multiple_exact_match,10pct_e8,29,0,2048,4,2889
multiple_exact_match,10pct_e8,29,1,2048,10,5602
multiple_exact_match,10pct_e8,29,2,2048,2,1014
multiple_exact_match,10pct_e8,30,0,2048,19,12227
multiple_exact_match,10pct_e8,30,2,2048,25,15148
multiple_exact_match,10pct_e8,31,0,2048,5,3312
multiple_exact_match,10pct_e8,31,2,2048,82,45856
multiple_exact_match,10pct_e8,31,3,2048,14,9068
multiple_exact_match,10pct_e8,31,25,2048,4,2925
multiple_exact_match,10pct_e8,32,0,2048,4,2225
multiple_exact_match,10pct_e8,32,6,2048,6,2674
multiple_exact_match,10pct_e8,33,0,2048,6,3633
multiple_exact_match,10pct_e8,33,12,2048,18,10743
multiple_exact_match,10pct_e8,34,0,2048,4,2269
multiple_exact_match,10pct_e8,34,1,2048,8,5205
