suite,scenario,qid,expansion_id,dim,n_tb1_nodes,distance_ns
multiple_exact_match,1pct_e8,0,0,2048,2,1498
multiple_exact_match,1pct_e8,0,1,2048,2,1792
multiple_exact_match,1pct_e8,0,4,2048,37,26616
multiple_exact_match,1pct_e8,1,0,2048,8,4773
multiple_exact_match,1pct_e8,2,0,2048,5,3590
multiple_exact_match,1pct_e8,2,8,2048,3,1772
multiple_exact_match,1pct_e8,2,13,2048,2,1056
multiple_exact_match,1pct_e8,3,0,2048,6,4207
multiple_exact_match,1pct_e8,3,1,2048,4,3108
multiple_exact_match,1pct_e8,3,13,2048,4,2373
multiple_exact_match,1pct_e8,4,0,2048,4,2097
multiple_exact_match,1pct_e8,4,75,2048,1,711
multiple_exact_match,1pct_e8,5,0,2048,3,2128
multiple_exact_match,1pct_e8,5,6,2048,14,8854
multiple_exact_match,1pct_e8,5,34,2048,16,10796
multiple_exact_match,1pct_e8,6,0,2048,5,2469
multiple_exact_match,1pct_e8,6,2,2048,3,1832
multiple_exact_match,1pct_e8,7,0,2048,4,3035
multiple_exact_match,1pct_e8,7,5,2048,2,1245
multiple_exact_match,1pct_e8,7,18,2048,9,6055
multiple_exact_match,1pct_e8,8,0,2048,10,6303
multiple_exact_match,1pct_e8,9,0,2048,4,2144
multiple_exact_match,1pct_e8,9,1,2048,5,2567
multiple_exact_match,1pct_e8,9,34,2048,2,1233
multiple_exact_match,1pct_e8,10,0,2048,26,16641
multiple_exact_match,1pct_e8,11,0,2048,5,2685
multiple_exact_match,1pct_e8,11,4,2048,4,2215
multiple_exact_match,1pct_e8,11,5,2048,4,2646
multiple_exact_match,1pct_e8,11,6,2048,2,1604
multiple_exact_match,1pct_e8,12,0,2048,2,946
multiple_exact_match,1pct_e8,12,2,2048,5,2169
multiple_exact_match,1pct_e8,12,3,2048,4,2299
multiple_exact_match,1pct_e8,12,4,2048,18,8883
multiple_exact_match,1pct_e8,13,0,2048,5,2371
multiple_exact_match,1pct_e8,13,3,2048,3,1191
multiple_exact_match,1pct_e8,13,7,2048,7,3420
multiple_exact_match,1pct_e8,14,0,2048,7,2913
multiple_exact_match,1pct_e8,14,2,2048,9,3628
multiple_exact_match,1pct_e8,14,7,2048,1,458
multiple_exact_match,1pct_e8,14,16,2048,1,463
multiple_exact_match,1pct_e8,15,0,2048,6,2443
multiple_exact_match,1pct_e8,15,5,2048,6,2369
multiple_exact_match,1pct_e8,15,46,2048,8,3538
multiple_exact_match,1pct_e8,16,0,2048,3,1922
multiple_exact_match,1pct_e8,16,1,2048,2,1366
multiple_exact_match,1pct_e8,16,5,2048,3,1362
multiple_exact_match,1pct_e8,16,9,2048,2,1221
multiple_exact_match,1pct_e8,17,0,2048,4,1876
multiple_exact_match,1pct_e8,17,4,2048,14,6137
multiple_exact_match,1pct_e8,17,9,2048,1,452
multiple_exact_match,1pct_e8,18,0,2048,4,1888
multiple_exact_match,1pct_e8,18,10,2048,4,1661
multiple_exact_match,1pct_e8,18,91,2048,3,1274
multiple_exact_match,1pct_e8,19,0,2048,4,1735
multiple_exact_match,1pct_e8,19,4,2048,6,2437
multiple_exact_match,1pct_e8,19,99,2048,1,509
multiple_exact_match,1pct_e8,20,0,2048,2,904
multiple_exact_match,1pct_e8,20,1,2048,3,1427
multiple_exact_match,1pct_e8,20,11,2048,3,1222
multiple_exact_match,1pct_e8,21,0,2048,6,3056
multiple_exact_match,1pct_e8,21,4,2048,8,3929
multiple_exact_match,1pct_e8,21,41,2048,2,1501
multiple_exact_match,1pct_e8,22,0,2048,1,476
multiple_exact_match,1pct_e8,22,1,2048,2,1070
multiple_exact_match,1pct_e8,22,2,2048,21,9176
multiple_exact_match,1pct_e8,22,6,2048,57,25342
multiple_exact_match,1pct_e8,23,0,2048,4,1734
multiple_exact_match,1pct_e8,23,3,2048,11,4884
multiple_exact_match,1pct_e8,23,34,2048,5,2323
multiple_exact_match,1pct_e8,24,0,2048,4,2139
multiple_exact_match,1pct_e8,24,3,2048,4,2218
