suite,scenario,qid,expansion_id,dim,n_tb1_nodes,distance_ns
range_search,10pct_e4,0,0,512,11,2479
range_search,10pct_e4,0,2,512,24,4594
range_search,10pct_e4,0,11,512,49,9408
range_search,10pct_e4,0,24,512,5,1047
range_search,10pct_e4,0,34,512,8,1459
range_search,10pct_e4,1,0,512,6,1281
range_search,10pct_e4,1,1,512,5,1119
range_search,10pct_e4,1,2,512,4,910
range_search,10pct_e4,1,4,512,6,1208
range_search,10pct_e4,1,6,512,12,2442
range_search,10pct_e4,1,40,512,6,1167
range_search,10pct_e4,2,0,512,13,2625
range_search,10pct_e4,2,1,512,9,1403
range_search,10pct_e4,2,4,512,12,1823
range_search,10pct_e4,2,6,512,6,981
range_search,10pct_e4,2,9,512,5,915
range_search,10pct_e4,3,0,512,7,1352
range_search,10pct_e4,3,1,512,6,1088
range_search,10pct_e4,3,6,512,9,1704
range_search,10pct_e4,3,8,512,20,2895
range_search,10pct_e4,3,11,512,11,2025
range_search,10pct_e4,3,70,512,106,13081
range_search,10pct_e4,4,0,512,6,1240
range_search,10pct_e4,4,1,512,10,1619
range_search,10pct_e4,4,3,512,8,1323
range_search,10pct_e4,4,4,512,11,2039
range_search,10pct_e4,4,5,512,23,3913
range_search,10pct_e4,4,17,512,25,4103
range_search,10pct_e4,5,0,512,16,2399
range_search,10pct_e4,5,1,512,14,2402
range_search,10pct_e4,5,2,512,23,3681
range_search,10pct_e4,5,3,512,16,2130
range_search,10pct_e4,6,0,512,15,2744
range_search,10pct_e4,6,1,512,15,2762
range_search,10pct_e4,6,2,512,9,1413
range_search,10pct_e4,6,3,512,9,1647
range_search,10pct_e4,7,0,512,25,4342
range_search,10pct_e4,7,2,512,8,1098
range_search,10pct_e4,7,3,512,65,9475
range_search,10pct_e4,7,35,512,14,2286
range_search,10pct_e4,8,0,512,12,2146
range_search,10pct_e4,8,1,512,15,2506
range_search,10pct_e4,8,3,512,27,4169
range_search,10pct_e4,8,4,512,17,2925
range_search,10pct_e4,8,6,512,4,641
range_search,10pct_e4,8,17,512,9,1510
range_search,10pct_e4,9,0,512,14,1966
range_search,10pct_e4,9,1,512,9,1814
range_search,10pct_e4,9,2,512,20,2896
range_search,10pct_e4,9,7,512,14,2611
range_search,10pct_e4,9,15,512,10,1666
range_search,10pct_e4,10,0,512,12,1892
range_search,10pct_e4,10,1,512,4,809
range_search,10pct_e4,10,2,512,4,892
range_search,10pct_e4,10,5,512,11,1883
range_search,10pct_e4,10,15,512,8,1111
range_search,10pct_e4,10,58,512,4,720
range_search,10pct_e4,11,0,512,10,1876
range_search,10pct_e4,11,1,512,14,2115
range_search,10pct_e4,11,2,512,22,3423
range_search,10pct_e4,11,3,512,14,2479
range_search,10pct_e4,11,12,512,5,712
range_search,10pct_e4,11,33,512,10,1407
range_search,10pct_e4,12,0,512,8,1211
range_search,10pct_e4,12,2,512,42,5739
range_search,10pct_e4,12,6,512,15,2552
range_search,10pct_e4,12,11,512,38,6007
range_search,10pct_e4,12,60,512,8,1289
range_search,10pct_e4,13,0,512,6,1228
range_search,10pct_e4,13,1,512,12,1944
range_search,10pct_e4,13,2,512,10,1536
range_search,10pct_e4,13,3,512,15,2712
range_search,10pct_e4,13,4,512,14,1989
range_search,10pct_e4,13,5,512,10,1595
range_search,10pct_e4,13,55,512,24,3069
range_search,10pct_e4,14,0,512,10,1745
range_search,10pct_e4,14,1,512,22,3245
range_search,10pct_e4,14,2,512,20,3006
range_search,10pct_e4,14,3,512,11,1808
range_search,10pct_e4,14,7,512,17,2717
range_search,10pct_e4,14,16,512,4,868
range_search,10pct_e4,15,0,512,5,1039
range_search,10pct_e4,15,1,512,2,533
range_search,10pct_e4,15,2,512,6,1118
range_search,10pct_e4,15,3,512,5,836
range_search,10pct_e4,15,5,512,11,1517
range_search,10pct_e4,15,7,512,16,2276
range_search,10pct_e4,15,8,512,3,473
range_search,10pct_e4,16,0,512,6,1382
range_search,10pct_e4,16,1,512,4,943
range_search,10pct_e4,16,2,512,11,1652
range_search,10pct_e4,16,8,512,2,430
range_search,10pct_e4,16,10,512,5,1019
range_search,10pct_e4,17,0,512,10,1968
range_search,10pct_e4,17,1,512,8,1244
range_search,10pct_e4,17,2,512,20,3147
range_search,10pct_e4,17,3,512,20,3050
range_search,10pct_e4,17,20,512,19,2719
range_search,10pct_e4,18,0,512,13,2488
range_search,10pct_e4,18,1,512,25,3883
range_search,10pct_e4,18,3,512,5,805
range_search,10pct_e4,18,7,512,16,2694
range_search,10pct_e4,18,44,512,9,1445
range_search,10pct_e4,19,0,512,10,1829
range_search,10pct_e4,19,1,512,10,1612
range_search,10pct_e4,19,2,512,31,4607
range_search,10pct_e4,19,3,512,6,1045
range_search,10pct_e4,20,0,512,8,1594
range_search,10pct_e4,20,1,512,9,1675
range_search,10pct_e4,20,2,512,14,2029
range_search,10pct_e4,20,3,512,12,2352
range_search,10pct_e4,20,4,512,17,2764
range_search,10pct_e4,21,0,512,13,2353
range_search,10pct_e4,21,1,512,10,1785
range_search,10pct_e4,21,18,512,31,3899
range_search,10pct_e4,21,25,512,12,2061
range_search,10pct_e4,21,89,512,6,950
range_search,10pct_e4,22,0,512,6,1176
range_search,10pct_e4,22,1,512,15,2686
range_search,10pct_e4,22,2,512,25,3882
range_search,10pct_e4,22,3,512,15,1942
range_search,10pct_e4,22,4,512,21,3062
range_search,10pct_e4,22,16,512,6,1085
range_search,10pct_e4,23,0,512,19,2646
range_search,10pct_e4,23,2,512,23,3312
range_search,10pct_e4,23,3,512,23,3002
range_search,10pct_e4,24,0,512,10,1874
range_search,10pct_e4,24,1,512,9,1625
range_search,10pct_e4,24,2,512,12,1879
range_search,10pct_e4,24,6,512,7,1253
range_search,10pct_e4,24,16,512,19,2799
range_search,10pct_e4,25,0,512,9,1775
range_search,10pct_e4,25,1,512,6,1150
range_search,10pct_e4,25,2,512,7,1181
range_search,10pct_e4,25,3,512,13,2133
range_search,10pct_e4,25,9,512,10,1393
range_search,10pct_e4,25,35,512,8,1198
range_search,10pct_e4,26,0,512,11,2052
range_search,10pct_e4,26,1,512,12,1893
range_search,10pct_e4,26,4,512,8,1165
range_search,10pct_e4,26,6,512,19,3089
range_search,10pct_e4,26,9,512,48,7107
range_search,10pct_e4,27,0,512,7,1372
range_search,10pct_e4,27,1,512,17,2382
range_search,10pct_e4,27,4,512,26,3618
range_search,10pct_e4,27,17,512,9,1197
range_search,10pct_e4,27,132,512,8,1099
range_search,10pct_e4,28,0,512,15,2524
range_search,10pct_e4,28,1,512,44,6912
range_search,10pct_e4,28,2,512,14,2230
range_search,10pct_e4,28,5,512,11,1793
range_search,10pct_e4,28,6,512,3,456
range_search,10pct_e4,28,18,512,7,1443
range_search,10pct_e4,29,0,512,12,1691
range_search,10pct_e4,29,1,512,14,2120
range_search,10pct_e4,29,3,512,15,2250
range_search,10pct_e4,29,4,512,20,2975
range_search,10pct_e4,29,5,512,9,1331
range_search,10pct_e4,29,6,512,3,486
range_search,10pct_e4,29,15,512,22,3126
range_search,10pct_e4,30,0,512,4,821
range_search,10pct_e4,30,1,512,4,699
range_search,10pct_e4,30,2,512,13,2167
range_search,10pct_e4,30,3,512,17,2382
range_search,10pct_e4,30,4,512,21,3257
range_search,10pct_e4,30,5,512,9,1636
range_search,10pct_e4,30,6,512,6,1143
range_search,10pct_e4,31,0,512,6,1210
range_search,10pct_e4,31,1,512,12,1842
range_search,10pct_e4,31,2,512,8,1236
range_search,10pct_e4,31,3,512,16,2439
range_search,10pct_e4,31,9,512,11,1578
range_search,10pct_e4,31,19,512,5,783
range_search,10pct_e4,32,0,512,9,1693
range_search,10pct_e4,32,1,512,16,2838
range_search,10pct_e4,32,2,512,16,2758
range_search,10pct_e4,32,12,512,12,1765
range_search,10pct_e4,32,17,512,14,1935
range_search,10pct_e4,33,0,512,7,1463
range_search,10pct_e4,33,1,512,10,2008
range_search,10pct_e4,33,2,512,19,3297
range_search,10pct_e4,33,8,512,12,2400
range_search,10pct_e4,33,10,512,18,3330
range_search,10pct_e4,33,58,512,8,1557
range_search,10pct_e4,34,0,512,10,1490
range_search,10pct_e4,34,1,512,4,803
range_search,10pct_e4,34,2,512,8,1458
range_search,10pct_e4,34,3,512,24,4306
range_search,10pct_e4,34,4,512,8,1549
range_search,10pct_e4,34,6,512,33,5226
range_search,10pct_e4,35,0,512,11,1849
range_search,10pct_e4,35,1,512,16,2830
range_search,10pct_e4,35,3,512,14,2004
range_search,10pct_e4,35,5,512,19,2605
range_search,10pct_e4,35,6,512,28,4113
range_search,10pct_e4,36,0,512,8,1425
range_search,10pct_e4,36,1,512,5,902
range_search,10pct_e4,36,2,512,12,2148
range_search,10pct_e4,36,3,512,91,12695
range_search,10pct_e4,36,4,512,28,4276
range_search,10pct_e4,37,0,512,21,3760
range_search,10pct_e4,37,1,512,23,3908
range_search,10pct_e4,37,2,512,5,1068
range_search,10pct_e4,37,4,512,9,1681
range_search,10pct_e4,37,5,512,10,1816
range_search,10pct_e4,37,14,512,6,976
range_search,10pct_e4,37,31,512,16,2361
range_search,10pct_e4,38,0,512,19,3170
range_search,10pct_e4,38,1,512,15,2291
range_search,10pct_e4,38,3,512,11,1790
range_search,10pct_e4,38,4,512,36,5417
range_search,10pct_e4,38,5,512,9,1382
range_search,10pct_e4,38,101,512,9,1379
range_search,10pct_e4,39,0,512,11,1719
range_search,10pct_e4,39,1,512,14,2229
range_search,10pct_e4,39,3,512,15,2400
range_search,10pct_e4,39,18,512,13,2059
range_search,10pct_e4,40,0,512,13,1994
range_search,10pct_e4,40,1,512,9,1343
range_search,10pct_e4,40,2,512,2,366
range_search,10pct_e4,40,3,512,8,1326
range_search,10pct_e4,40,10,512,15,2078
range_search,10pct_e4,41,0,512,8,1887
range_search,10pct_e4,41,1,512,7,1091
range_search,10pct_e4,41,3,512,7,1171
range_search,10pct_e4,41,5,512,13,2178
range_search,10pct_e4,41,185,512,8,1126
range_search,10pct_e4,42,0,512,7,1468
range_search,10pct_e4,42,1,512,40,6632
range_search,10pct_e4,42,2,512,8,1498
range_search,10pct_e4,42,3,512,9,1383
range_search,10pct_e4,42,7,512,9,1340
range_search,10pct_e4,42,9,512,4,484
range_search,10pct_e4,43,0,512,11,1460
range_search,10pct_e4,43,1,512,19,3059
range_search,10pct_e4,43,2,512,19,2753
range_search,10pct_e4,43,8,512,35,5421
range_search,10pct_e4,44,0,512,7,1419
range_search,10pct_e4,44,1,512,12,2147
range_search,10pct_e4,44,2,512,27,4385
range_search,10pct_e4,44,3,512,34,5573
range_search,10pct_e4,44,4,512,4,769
range_search,10pct_e4,44,7,512,7,1324
range_search,10pct_e4,44,36,512,2,342
range_search,10pct_e4,45,0,512,8,1365
range_search,10pct_e4,45,1,512,4,770
range_search,10pct_e4,45,2,512,3,542
range_search,10pct_e4,45,3,512,18,2759
range_search,10pct_e4,45,4,512,18,2087
range_search,10pct_e4,46,0,512,19,2802
range_search,10pct_e4,46,1,512,24,3339
range_search,10pct_e4,46,2,512,27,4072
range_search,10pct_e4,47,0,512,11,1756
range_search,10pct_e4,47,1,512,8,1396
range_search,10pct_e4,47,2,512,9,1887
range_search,10pct_e4,47,3,512,6,1229
range_search,10pct_e4,47,9,512,2,547
range_search,10pct_e4,47,13,512,3,460
range_search,10pct_e4,48,0,512,10,1900
range_search,10pct_e4,48,2,512,11,2014
range_search,10pct_e4,48,3,512,14,2432
range_search,10pct_e4,48,10,512,7,1245
range_search,10pct_e4,48,21,512,6,1034
range_search,10pct_e4,48,193,512,21,3540
range_search,10pct_e4,49,0,512,11,1880
range_search,10pct_e4,49,1,512,5,867
range_search,10pct_e4,49,2,512,9,1460
range_search,10pct_e4,49,6,512,21,3414
range_search,10pct_e4,49,10,512,4,559
range_search,10pct_e4,50,0,512,6,1216
range_search,10pct_e4,50,1,512,5,1148
range_search,10pct_e4,50,2,512,8,1425
range_search,10pct_e4,50,4,512,42,6784
range_search,10pct_e4,50,5,512,4,840
range_search,10pct_e4,50,6,512,11,1888
range_search,10pct_e4,50,7,512,17,3111
range_search,10pct_e4,50,9,512,27,3719
range_search,10pct_e4,50,12,512,8,1497
range_search,10pct_e4,51,0,512,7,1256
range_search,10pct_e4,51,1,512,4,1018
range_search,10pct_e4,51,2,512,14,2147
range_search,10pct_e4,51,3,512,5,1072
range_search,10pct_e4,51,42,512,6,949
range_search,10pct_e4,52,0,512,20,2985
range_search,10pct_e4,52,1,512,7,1129
range_search,10pct_e4,52,22,512,15,2193
range_search,10pct_e4,53,0,512,19,2859
range_search,10pct_e4,53,2,512,39,5547
range_search,10pct_e4,53,4,512,20,2642
range_search,10pct_e4,53,5,512,9,1779
range_search,10pct_e4,53,6,512,30,4613
range_search,10pct_e4,53,9,512,10,1926
range_search,10pct_e4,54,0,512,8,1851
range_search,10pct_e4,54,1,512,9,1700
range_search,10pct_e4,54,2,512,4,901
range_search,10pct_e4,54,4,512,30,4720
range_search,10pct_e4,54,5,512,10,1974
range_search,10pct_e4,54,6,512,8,1442
range_search,10pct_e4,54,24,512,9,1377
range_search,10pct_e4,55,0,512,9,1828
range_search,10pct_e4,55,1,512,7,940
range_search,10pct_e4,55,3,512,7,1013
range_search,10pct_e4,55,12,512,8,1439
range_search,10pct_e4,56,0,512,7,1455
range_search,10pct_e4,56,1,512,12,1919
range_search,10pct_e4,56,2,512,34,5531
range_search,10pct_e4,56,3,512,15,2671
range_search,10pct_e4,57,0,512,16,2871
range_search,10pct_e4,57,2,512,25,3330
range_search,10pct_e4,57,3,512,22,3088
range_search,10pct_e4,57,5,512,8,1215
range_search,10pct_e4,57,9,512,6,1058
range_search,10pct_e4,57,28,512,12,1918
range_search,10pct_e4,58,0,512,4,891
range_search,10pct_e4,58,1,512,4,857
range_search,10pct_e4,58,3,512,4,496
range_search,10pct_e4,58,4,512,7,1209
range_search,10pct_e4,58,10,512,4,535
range_search,10pct_e4,58,15,512,8,1271
range_search,10pct_e4,58,17,512,4,650
range_search,10pct_e4,58,45,512,7,1104
range_search,10pct_e4,59,0,512,8,1390
range_search,10pct_e4,59,1,512,33,4928
range_search,10pct_e4,59,2,512,34,5358
range_search,10pct_e4,59,3,512,13,1920
range_search,10pct_e4,59,5,512,10,1505
range_search,10pct_e4,60,0,512,9,1864
range_search,10pct_e4,60,1,512,3,747
range_search,10pct_e4,60,3,512,6,1129
range_search,10pct_e4,60,7,512,12,1937
range_search,10pct_e4,60,15,512,10,1737
range_search,10pct_e4,60,166,512,6,1121
range_search,10pct_e4,61,0,512,5,1054
range_search,10pct_e4,61,1,512,4,629
range_search,10pct_e4,61,2,512,12,2218
range_search,10pct_e4,61,3,512,9,1554
range_search,10pct_e4,61,5,512,2,339
range_search,10pct_e4,61,6,512,2,670
range_search,10pct_e4,61,7,512,5,969
range_search,10pct_e4,61,15,512,3,621
range_search,10pct_e4,61,21,512,3,402
range_search,10pct_e4,62,0,512,12,1904
range_search,10pct_e4,62,1,512,4,653
range_search,10pct_e4,62,3,512,1,222
range_search,10pct_e4,62,4,512,7,1013
range_search,10pct_e4,62,6,512,13,1860
range_search,10pct_e4,62,63,512,5,905
range_search,10pct_e4,63,0,512,12,1889
range_search,10pct_e4,63,1,512,19,2840
range_search,10pct_e4,63,2,512,17,2423
range_search,10pct_e4,63,3,512,13,1823
range_search,10pct_e4,63,5,512,7,1386
range_search,10pct_e4,63,14,512,16,2485
range_search,10pct_e4,64,0,512,8,1577
range_search,10pct_e4,64,1,512,7,1617
range_search,10pct_e4,64,2,512,8,1275
range_search,10pct_e4,64,3,512,10,1802
range_search,10pct_e4,64,9,512,2,360
range_search,10pct_e4,64,17,512,11,1749
range_search,10pct_e4,65,0,512,12,1788
range_search,10pct_e4,65,1,512,14,1867
range_search,10pct_e4,65,2,512,11,1805
range_search,10pct_e4,65,4,512,4,598
range_search,10pct_e4,65,13,512,4,583
range_search,10pct_e4,65,19,512,3,451
range_search,10pct_e4,65,21,512,2,519
range_search,10pct_e4,65,88,512,10,1561
range_search,10pct_e4,66,0,512,7,1408
range_search,10pct_e4,66,1,512,11,1877
range_search,10pct_e4,66,2,512,7,1236
range_search,10pct_e4,66,3,512,15,2445
range_search,10pct_e4,66,10,512,13,2011
range_search,10pct_e4,66,23,512,5,1061
range_search,10pct_e4,67,0,512,8,1719
range_search,10pct_e4,67,1,512,8,1486
range_search,10pct_e4,67,3,512,26,3949
range_search,10pct_e4,67,4,512,8,1353
range_search,10pct_e4,67,6,512,8,1312
range_search,10pct_e4,67,9,512,4,684
range_search,10pct_e4,67,10,512,2,654
range_search,10pct_e4,67,13,512,8,1485
range_search,10pct_e4,68,0,512,6,951
range_search,10pct_e4,68,1,512,8,1553
range_search,10pct_e4,68,3,512,15,2386
range_search,10pct_e4,68,4,512,14,2095
range_search,10pct_e4,68,5,512,2,528
range_search,10pct_e4,68,142,512,9,1286
range_search,10pct_e4,69,0,512,5,949
range_search,10pct_e4,69,1,512,6,958
range_search,10pct_e4,69,2,512,20,3363
range_search,10pct_e4,69,3,512,6,1125
range_search,10pct_e4,69,4,512,7,1374
range_search,10pct_e4,69,14,512,3,576
range_search,10pct_e4,70,0,512,19,2966
range_search,10pct_e4,70,1,512,11,1761
range_search,10pct_e4,70,2,512,9,1647
range_search,10pct_e4,70,4,512,4,485
range_search,10pct_e4,70,5,512,32,5314
range_search,10pct_e4,71,0,512,31,5501
range_search,10pct_e4,71,1,512,7,1398
range_search,10pct_e4,71,2,512,12,1971
range_search,10pct_e4,71,3,512,29,5277
range_search,10pct_e4,71,15,512,19,2935
range_search,10pct_e4,72,0,512,8,1476
range_search,10pct_e4,72,1,512,33,4846
range_search,10pct_e4,72,2,512,12,1908
range_search,10pct_e4,72,3,512,33,5112
range_search,10pct_e4,72,4,512,7,1304
range_search,10pct_e4,73,0,512,8,1603
range_search,10pct_e4,73,1,512,18,3105
range_search,10pct_e4,74,0,512,19,2478
range_search,10pct_e4,74,1,512,11,1494
range_search,10pct_e4,74,3,512,16,2401
range_search,10pct_e4,74,5,512,8,1305
range_search,10pct_e4,74,8,512,8,928
range_search,10pct_e4,75,0,512,13,2402
range_search,10pct_e4,75,1,512,11,1881
range_search,10pct_e4,75,2,512,42,5835
range_search,10pct_e4,75,3,512,5,734
range_search,10pct_e4,75,7,512,2,345
range_search,10pct_e4,75,29,512,11,1783
range_search,10pct_e4,76,0,512,8,1725
range_search,10pct_e4,76,1,512,4,704
range_search,10pct_e4,76,2,512,33,4689
range_search,10pct_e4,76,3,512,25,3795
range_search,10pct_e4,76,4,512,16,2494
range_search,10pct_e4,76,22,512,3,380
range_search,10pct_e4,77,0,512,12,2092
range_search,10pct_e4,77,1,512,28,4528
range_search,10pct_e4,77,2,512,23,3572
range_search,10pct_e4,77,3,512,11,1906
range_search,10pct_e4,77,14,512,10,1915
range_search,10pct_e4,78,0,512,21,3350
range_search,10pct_e4,78,1,512,24,4149
range_search,10pct_e4,78,2,512,17,2526
range_search,10pct_e4,78,88,512,7,1068
range_search,10pct_e4,79,0,512,14,2437
range_search,10pct_e4,79,1,512,23,3751
range_search,10pct_e4,79,2,512,7,887
range_search,10pct_e4,79,5,512,14,2151
range_search,10pct_e4,79,6,512,17,2632
range_search,10pct_e4,80,0,512,12,2320
range_search,10pct_e4,80,1,512,26,4461
range_search,10pct_e4,80,2,512,9,1423
range_search,10pct_e4,80,3,512,13,2337
range_search,10pct_e4,80,6,512,28,4490
range_search,10pct_e4,80,54,512,2,302
range_search,10pct_e4,81,0,512,8,1368
range_search,10pct_e4,81,1,512,6,973
range_search,10pct_e4,81,2,512,43,5310
range_search,10pct_e4,81,3,512,14,1880
range_search,10pct_e4,81,17,512,11,1697
range_search,10pct_e4,82,0,512,14,2317
range_search,10pct_e4,82,1,512,31,4799
range_search,10pct_e4,82,2,512,30,4840
range_search,10pct_e4,82,4,512,9,1536
range_search,10pct_e4,83,0,512,46,7505
range_search,10pct_e4,83,1,512,40,4868
range_search,10pct_e4,83,2,512,16,2611
range_search,10pct_e4,83,4,512,11,1709
range_search,10pct_e4,83,63,512,10,1556
range_search,10pct_e4,84,0,512,11,2020
range_search,10pct_e4,84,1,512,16,2657
range_search,10pct_e4,84,2,512,19,3134
range_search,10pct_e4,84,4,512,19,2574
range_search,10pct_e4,84,13,512,12,1661
range_search,10pct_e4,85,0,512,17,2731
range_search,10pct_e4,85,1,512,6,1148
range_search,10pct_e4,85,2,512,10,1518
range_search,10pct_e4,85,3,512,8,1294
range_search,10pct_e4,85,4,512,17,2995
range_search,10pct_e4,85,21,512,23,3360
range_search,10pct_e4,86,0,512,10,1899
range_search,10pct_e4,86,1,512,15,2063
range_search,10pct_e4,86,3,512,6,947
range_search,10pct_e4,86,8,512,40,5377
range_search,10pct_e4,86,19,512,3,656
range_search,10pct_e4,87,0,512,8,1584
range_search,10pct_e4,87,1,512,24,3541
range_search,10pct_e4,87,2,512,25,3074
range_search,10pct_e4,87,8,512,3,733
range_search,10pct_e4,88,0,512,19,2625
range_search,10pct_e4,88,1,512,24,3711
range_search,10pct_e4,88,4,512,29,4346
range_search,10pct_e4,88,5,512,15,2179
range_search,10pct_e4,88,7,512,10,1578
range_search,10pct_e4,88,9,512,33,5267
range_search,10pct_e4,88,139,512,8,1019
range_search,10pct_e4,89,0,512,9,1681
range_search,10pct_e4,89,1,512,5,883
range_search,10pct_e4,89,3,512,8,1051
range_search,10pct_e4,89,4,512,7,1118
range_search,10pct_e4,89,11,512,8,1135
range_search,10pct_e4,89,19,512,4,566
range_search,10pct_e4,90,0,512,4,1005
range_search,10pct_e4,90,1,512,1,226
range_search,10pct_e4,90,2,512,4,867
range_search,10pct_e4,90,3,512,4,656
range_search,10pct_e4,90,18,512,9,1506
range_search,10pct_e4,90,83,512,2,265
range_search,10pct_e4,91,0,512,6,1398
range_search,10pct_e4,91,1,512,5,1036
range_search,10pct_e4,91,2,512,12,1865
range_search,10pct_e4,91,10,512,6,1059
range_search,10pct_e4,92,0,512,6,1054
range_search,10pct_e4,92,1,512,23,3748
range_search,10pct_e4,92,2,512,21,3310
range_search,10pct_e4,92,108,512,16,2268
range_search,10pct_e4,93,0,512,12,2014
range_search,10pct_e4,93,1,512,22,3652
range_search,10pct_e4,93,2,512,8,1300
range_search,10pct_e4,93,5,512,7,1164
range_search,10pct_e4,94,0,512,19,2867
range_search,10pct_e4,94,1,512,12,2018
range_search,10pct_e4,94,2,512,26,4133
range_search,10pct_e4,94,4,512,19,2944
range_search,10pct_e4,94,8,512,15,2248
range_search,10pct_e4,94,11,512,10,1308
range_search,10pct_e4,94,20,512,9,1662
range_search,10pct_e4,94,22,512,4,577
range_search,10pct_e4,95,0,512,8,1710
range_search,10pct_e4,95,1,512,6,888
range_search,10pct_e4,95,2,512,31,4657
range_search,10pct_e4,95,3,512,15,2688
range_search,10pct_e4,95,14,512,8,1419
range_search,10pct_e4,96,0,512,13,2347
range_search,10pct_e4,96,1,512,9,1873
range_search,10pct_e4,96,10,512,14,2232
range_search,10pct_e4,96,24,512,4,776
range_search,10pct_e4,97,0,512,29,4473
range_search,10pct_e4,97,1,512,34,5487
range_search,10pct_e4,97,3,512,15,2262
range_search,10pct_e4,97,4,512,15,2452
range_search,10pct_e4,97,8,512,10,1549
range_search,10pct_e4,98,0,512,13,2344
range_search,10pct_e4,98,1,512,3,649
range_search,10pct_e4,98,2,512,6,1253
range_search,10pct_e4,98,3,512,14,2515
range_search,10pct_e4,98,5,512,7,999
range_search,10pct_e4,98,7,512,5,986
range_search,10pct_e4,98,8,512,6,1097
range_search,10pct_e4,98,42,512,10,1440
range_search,10pct_e4,99,0,512,20,3015
range_search,10pct_e4,99,1,512,38,6329
range_search,10pct_e4,99,13,512,22,3119
